Date,Region,City,Category,Product,Customer Type,Payment Method,Delivery Status,Salesperson,Quantity,Units Sold,Unit Price,Revenue,Return Status,Return Amount
14-12-2024,South,Chennai,Fashion,Shoes,New,Cash,Shipped,Sneha,7,7,4360.75,30525.25,No,0
23-11-2025,East,Kolkata,Sports,Bat,Returning,UPI,Delivered,Karan,5,5,278.07,1390.35,No,0
19-06-2025,North,Delhi,Home,Chair,New,Card,Shipped,Rohit,6,6,3347.65,20085.9,No,0
12-01-2025,North,Chandigarh,Groceries,Milk,Returning,Cash,Shipped,Amit,8,8,3654.79,29238.32,No,0
11-07-2025,South,Bangalore,Sports,Bat,Returning,UPI,Shipped,Karan,6,6,2476.86,14861.16,No,0
10-06-2025,West,Pune,Sports,Shoes,New,Card,Delivered,Rohit,4,4,1500.62,6002.48,Yes,2860.34
01-06-2024,South,Chennai,Sports,Ball,Returning,Net Banking,Shipped,Amit,2,2,3527.69,7055.38,No,0
24-07-2024,East,Kolkata,Sports,Bat,New,Card,Shipped,Sneha,4,4,2791.7,11166.8,No,0
30-03-2025,East,Kolkata,Electronics,Tablet,New,Card,Shipped,Sneha,9,9,3232.94,29096.46,No,0
29-09-2024,West,Pune,Groceries,Oil,Returning,Card,Shipped,Amit,7,7,1353.78,9476.46,No,0
23-08-2024,South,Chennai,Sports,Bat,Returning,Cash,Pending,Amit,2,2,3806.14,7612.28,No,0
04-06-2025,South,Chennai,Sports,Ball,Returning,Cash,Pending,Rohit,6,6,4484.26,26905.56,No,0
08-11-2025,North,Chandigarh,Groceries,Rice,Returning,Net Banking,Shipped,Rohit,4,4,3649.49,14597.96,No,0
26-12-2025,East,Kolkata,Sports,Shoes,Returning,Card,Pending,Rohit,9,9,4309,38781,No,0
15-05-2025,South,Chennai,Sports,Ball,New,Cash,Shipped,Amit,2,2,2246.31,4492.62,No,0
26-04-2024,East,Bhubaneswar,Home,Chair,Returning,Net Banking,Pending,Rohit,2,2,1272.91,2545.82,No,0
20-01-2025,North,Delhi,Electronics,Laptop,Returning,UPI,Delivered,Priya,7,7,1670.78,11695.46,No,0
09-12-2024,South,Chennai,Home,Chair,Returning,Net Banking,Pending,Amit,1,1,2904.19,2904.19,No,0
06-08-2025,West,Mumbai,Electronics,Phone,New,Net Banking,Delivered,Karan,2,2,2001.49,4002.98,No,0
29-01-2025,West,Mumbai,Groceries,Oil,New,Net Banking,Shipped,Amit,5,5,3808.27,19041.35,No,0
04-03-2024,East,Kolkata,Sports,Shoes,Returning,UPI,Delivered,Priya,6,6,2033.3,12199.8,No,0
17-12-2025,East,Bhubaneswar,Home,Chair,New,Net Banking,Shipped,Sneha,1,1,3267.19,3267.19,No,0
21-12-2025,West,Pune,Groceries,Oil,New,Cash,Delivered,Amit,8,8,4170.12,33360.96,No,0
12-03-2024,West,Pune,Sports,Shoes,Returning,UPI,Shipped,Priya,8,8,2663.47,21307.76,No,0
30-09-2024,West,Mumbai,Sports,Bat,Returning,UPI,Pending,Rohit,2,2,2685.14,5370.28,No,0
15-11-2024,South,Chennai,Electronics,Laptop,Returning,Net Banking,Delivered,Priya,1,1,3786.49,3786.49,Yes,2323.41
03-12-2024,East,Kolkata,Groceries,Rice,Returning,Card,Shipped,Sneha,1,1,179.01,179.01,No,0
31-12-2024,South,Bangalore,Electronics,Phone,Returning,UPI,Delivered,Rohit,3,3,456.41,1369.23,No,0
09-05-2025,East,Kolkata,Electronics,Phone,Returning,Card,Pending,Sneha,3,3,1858.46,5575.38,No,0
29-08-2025,West,Pune,Fashion,Jeans,New,Net Banking,Shipped,Sneha,2,2,1592.16,3184.32,Yes,646.84
14-06-2024,North,Chandigarh,Fashion,Shirt,New,Card,Delivered,Sneha,9,9,2091.39,18822.51,No,0
27-06-2025,West,Mumbai,Fashion,Shoes,Returning,Cash,Shipped,Amit,1,1,4656.62,4656.62,No,0
11-01-2024,North,Delhi,Sports,Bat,New,UPI,Delivered,Karan,4,4,1213.88,4855.52,No,0
27-10-2024,North,Delhi,Sports,Bat,New,Card,Delivered,Amit,9,9,1237.19,11134.71,No,0
29-12-2025,West,Mumbai,Groceries,Oil,Returning,Card,Delivered,Priya,7,7,2134.03,14938.21,No,0
11-04-2024,North,Delhi,Electronics,Tablet,Returning,Card,Shipped,Karan,7,7,2396.15,16773.05,No,0
28-02-2025,South,Chennai,Sports,Bat,New,Card,Pending,Amit,3,3,470.08,1410.24,No,0
26-01-2025,East,Kolkata,Home,Table,Returning,Net Banking,Pending,Karan,5,5,272.27,1361.35,No,0
01-08-2024,East,Kolkata,Home,Lamp,New,Net Banking,Shipped,Sneha,6,6,1753.06,10518.36,No,0
21-11-2025,East,Kolkata,Fashion,Shirt,New,Card,Delivered,Priya,1,1,4303.04,4303.04,No,0
28-03-2024,East,Bhubaneswar,Home,Chair,Returning,Net Banking,Shipped,Karan,2,2,153.97,307.94,No,0
06-07-2025,South,Chennai,Home,Lamp,Returning,Net Banking,Delivered,Karan,8,8,888.82,7110.56,No,0
04-02-2025,South,Chennai,Groceries,Milk,Returning,Cash,Delivered,Sneha,9,9,971.61,8744.49,No,0
10-08-2025,South,Chennai,Home,Table,Returning,Net Banking,Pending,Amit,8,8,4698.39,37587.12,No,0
15-02-2024,South,Bangalore,Fashion,Jeans,Returning,UPI,Delivered,Karan,3,3,3970.88,11912.64,No,0
02-11-2025,East,Kolkata,Groceries,Oil,Returning,Card,Shipped,Karan,7,7,2437.84,17064.88,No,0
07-04-2025,South,Chennai,Fashion,Jeans,Returning,Card,Delivered,Karan,5,5,2226.05,11130.25,No,0
14-08-2025,East,Kolkata,Electronics,Phone,Returning,Net Banking,Delivered,Rohit,3,3,2098.68,6296.04,No,0
05-11-2024,South,Bangalore,Groceries,Milk,New,Net Banking,Shipped,Amit,6,6,2639.76,15838.56,No,0
26-03-2024,West,Pune,Home,Chair,Returning,Card,Shipped,Karan,8,8,107,856,No,0
01-04-2024,East,Bhubaneswar,Home,Lamp,Returning,Net Banking,Delivered,Karan,9,9,970.03,8730.27,No,0
21-10-2025,West,Pune,Sports,Ball,New,Cash,Pending,Rohit,9,9,1505.55,13549.95,No,0
03-11-2025,West,Mumbai,Sports,Bat,Returning,Cash,Pending,Priya,3,3,3048.95,9146.85,Yes,8945.78
14-12-2025,South,Chennai,Fashion,Shoes,New,UPI,Shipped,Amit,4,4,1238.22,4952.88,No,0
29-08-2024,North,Delhi,Groceries,Milk,Returning,UPI,Shipped,Amit,4,4,652.92,2611.68,No,0
02-01-2024,West,Pune,Sports,Bat,Returning,UPI,Delivered,Karan,6,6,3056.68,18340.08,No,0
12-08-2024,North,Chandigarh,Fashion,Shirt,Returning,Cash,Delivered,Rohit,6,6,3710.29,22261.74,No,0
11-08-2025,North,Chandigarh,Sports,Shoes,Returning,UPI,Pending,Karan,2,2,2981.9,5963.8,No,0
25-04-2024,South,Chennai,Groceries,Rice,New,Cash,Pending,Rohit,1,1,2461.31,2461.31,No,0
27-10-2025,South,Bangalore,Groceries,Milk,New,Net Banking,Shipped,Priya,4,4,1444.62,5778.48,No,0
12-04-2024,North,Chandigarh,Home,Chair,Returning,Net Banking,Shipped,Rohit,7,7,4699.72,32898.04,No,0
12-07-2024,South,Bangalore,Home,Lamp,New,Net Banking,Shipped,Amit,1,1,2797.67,2797.67,No,0
14-06-2024,South,Chennai,Groceries,Milk,Returning,Cash,Delivered,Priya,6,6,712.29,4273.74,No,0
30-03-2024,North,Chandigarh,Home,Lamp,New,Card,Pending,Rohit,5,5,2390.2,11951,No,0
16-11-2025,West,Pune,Electronics,Laptop,Returning,Net Banking,Shipped,Priya,7,7,1632.94,11430.58,No,0
01-05-2024,South,Bangalore,Home,Chair,New,Card,Pending,Karan,1,1,583.56,583.56,No,0
22-05-2024,West,Mumbai,Home,Lamp,Returning,Cash,Pending,Sneha,3,3,2723.53,8170.59,No,0
15-04-2024,South,Chennai,Groceries,Rice,Returning,Card,Pending,Karan,1,1,3723.43,3723.43,No,0
03-03-2025,South,Chennai,Groceries,Oil,New,Card,Shipped,Sneha,5,5,2867.72,14338.6,No,0
31-10-2024,North,Delhi,Sports,Shoes,New,Net Banking,Shipped,Priya,6,6,355.15,2130.9,Yes,1782.36
12-11-2024,South,Bangalore,Groceries,Oil,Returning,Cash,Shipped,Karan,9,9,2592.55,23332.95,Yes,14661.88
26-09-2025,North,Chandigarh,Groceries,Rice,New,UPI,Delivered,Karan,9,9,3028.3,27254.7,No,0
09-01-2024,West,Mumbai,Sports,Ball,New,UPI,Shipped,Sneha,2,2,4878.7,9757.4,No,0
13-03-2024,North,Chandigarh,Fashion,Shirt,Returning,Net Banking,Delivered,Sneha,6,6,1247.1,7482.6,Yes,4594.91
24-12-2024,North,Chandigarh,Electronics,Tablet,New,Cash,Pending,Karan,1,1,2084.51,2084.51,No,0
10-08-2024,East,Bhubaneswar,Groceries,Oil,Returning,UPI,Delivered,Sneha,5,5,1683.65,8418.25,No,0
19-02-2025,East,Kolkata,Sports,Bat,Returning,Cash,Shipped,Rohit,5,5,866.99,4334.95,No,0
06-07-2025,South,Chennai,Fashion,Shoes,Returning,UPI,Delivered,Priya,5,5,1515.31,7576.55,No,0
04-01-2025,North,Delhi,Home,Chair,New,Net Banking,Pending,Rohit,2,2,918.06,1836.12,No,0
16-12-2025,West,Mumbai,Electronics,Phone,New,Net Banking,Pending,Sneha,9,9,1721.86,15496.74,No,0
20-09-2024,East,Bhubaneswar,Fashion,Shirt,Returning,Card,Delivered,Rohit,7,7,2299.37,16095.59,No,0
20-11-2025,West,Pune,Sports,Ball,New,Cash,Delivered,Karan,4,4,1211.12,4844.48,No,0
13-11-2024,South,Chennai,Sports,Ball,New,Net Banking,Delivered,Sneha,1,1,3480.14,3480.14,No,0
24-03-2024,West,Mumbai,Fashion,Jeans,Returning,UPI,Pending,Priya,6,6,1702.33,10213.98,No,0
13-11-2024,South,Chennai,Fashion,Shirt,Returning,Card,Delivered,Sneha,9,9,4556.97,41012.73,No,0
20-04-2024,North,Chandigarh,Home,Table,Returning,Net Banking,Delivered,Sneha,8,8,4554.13,36433.04,No,0
07-09-2024,West,Pune,Electronics,Tablet,New,UPI,Pending,Karan,9,9,1083.1,9747.9,No,0
17-01-2025,South,Chennai,Groceries,Milk,Returning,Net Banking,Delivered,Sneha,9,9,980.29,8822.61,No,0
07-01-2024,North,Chandigarh,Home,Chair,New,Cash,Pending,Amit,3,3,2194.79,6584.37,No,0
03-04-2025,South,Bangalore,Home,Table,New,Card,Delivered,Karan,6,6,1710.16,10260.96,No,0
24-03-2024,South,Bangalore,Sports,Bat,Returning,Net Banking,Delivered,Rohit,2,2,985.12,1970.24,No,0
26-07-2024,West,Mumbai,Fashion,Jeans,New,Net Banking,Pending,Priya,5,5,3859.44,19297.2,No,0
24-01-2025,West,Pune,Fashion,Shoes,New,UPI,Shipped,Sneha,7,7,2724.73,19073.11,No,0
09-11-2024,East,Kolkata,Sports,Ball,New,Card,Pending,Priya,6,6,620.76,3724.56,No,0
22-01-2024,North,Delhi,Groceries,Milk,Returning,UPI,Shipped,Amit,3,3,2598.93,7796.79,No,0
13-02-2025,East,Bhubaneswar,Groceries,Milk,Returning,UPI,Shipped,Rohit,3,3,2437.54,7312.62,No,0
29-05-2025,South,Bangalore,Electronics,Phone,New,UPI,Shipped,Rohit,2,2,2468.67,4937.34,No,0
06-05-2024,North,Chandigarh,Electronics,Laptop,New,Net Banking,Pending,Priya,8,8,117.92,943.36,No,0
30-11-2025,North,Chandigarh,Fashion,Shirt,New,Cash,Pending,Rohit,9,9,1225.61,11030.49,No,0
14-01-2024,North,Delhi,Home,Chair,New,Cash,Delivered,Karan,8,8,3252.51,26020.08,No,0
12-01-2024,South,Chennai,Electronics,Tablet,Returning,Net Banking,Delivered,Priya,6,6,1231.8,7390.8,No,0
27-03-2024,South,Bangalore,Sports,Bat,New,UPI,Shipped,Priya,3,3,1948.18,5844.54,No,0
07-06-2025,East,Bhubaneswar,Home,Chair,Returning,Net Banking,Delivered,Amit,5,5,385.27,1926.35,No,0
20-06-2025,West,Pune,Groceries,Milk,New,Card,Delivered,Amit,5,5,1530.15,7650.75,No,0
27-10-2024,East,Kolkata,Fashion,Shoes,Returning,Net Banking,Pending,Sneha,8,8,3394.4,27155.2,No,0
30-08-2024,South,Chennai,Home,Chair,Returning,Cash,Pending,Karan,6,6,2118.54,12711.24,No,0
01-05-2024,South,Bangalore,Home,Chair,New,Card,Pending,Sneha,5,5,4267.51,21337.55,No,0
26-05-2024,West,Pune,Home,Table,New,UPI,Shipped,Rohit,9,9,1972.96,17756.64,No,0
20-07-2025,South,Bangalore,Electronics,Phone,Returning,Cash,Shipped,Priya,6,6,3304.98,19829.88,No,0
21-12-2024,West,Mumbai,Fashion,Shirt,Returning,UPI,Shipped,Amit,3,3,361.95,1085.85,No,0
15-11-2025,East,Kolkata,Home,Lamp,Returning,Net Banking,Pending,Amit,5,5,1975.37,9876.85,No,0
22-09-2025,South,Chennai,Electronics,Tablet,Returning,Card,Delivered,Amit,9,9,4349.05,39141.45,No,0
04-11-2024,West,Pune,Sports,Bat,Returning,Cash,Shipped,Rohit,4,4,454.71,1818.84,No,0
25-11-2025,North,Chandigarh,Electronics,Laptop,New,Cash,Shipped,Amit,8,8,768.86,6150.88,No,0
14-10-2024,East,Bhubaneswar,Electronics,Phone,Returning,Card,Delivered,Priya,2,2,1290.43,2580.86,No,0
02-11-2024,East,Bhubaneswar,Electronics,Laptop,New,UPI,Pending,Karan,4,4,134.77,539.08,No,0
16-08-2025,West,Pune,Electronics,Phone,Returning,Cash,Delivered,Amit,5,5,1534.78,7673.9,No,0
23-12-2025,West,Pune,Groceries,Oil,New,UPI,Delivered,Rohit,1,1,2703.57,2703.57,No,0
23-10-2025,West,Mumbai,Groceries,Rice,New,Net Banking,Pending,Karan,2,2,1560.94,3121.88,No,0
02-07-2025,South,Bangalore,Home,Chair,New,Card,Delivered,Priya,1,1,4267.1,4267.1,No,0
17-12-2024,South,Bangalore,Electronics,Laptop,New,Card,Delivered,Priya,4,4,470.59,1882.36,No,0
07-11-2024,North,Chandigarh,Fashion,Shirt,Returning,UPI,Pending,Sneha,8,8,4264.23,34113.84,No,0
28-02-2024,North,Delhi,Electronics,Phone,Returning,Net Banking,Pending,Rohit,9,9,1832.52,16492.68,No,0
04-10-2025,South,Bangalore,Fashion,Shirt,New,UPI,Pending,Priya,3,3,1051.23,3153.69,No,0
14-12-2025,South,Bangalore,Sports,Shoes,New,UPI,Pending,Amit,8,8,1828.19,14625.52,No,0
04-02-2024,South,Chennai,Groceries,Oil,New,UPI,Pending,Amit,9,9,1585.72,14271.48,No,0
20-03-2025,North,Delhi,Electronics,Laptop,Returning,UPI,Pending,Sneha,9,9,4043.68,36393.12,No,0
02-04-2024,South,Chennai,Home,Table,New,Card,Delivered,Sneha,4,4,4030.79,16123.16,No,0
25-07-2024,North,Chandigarh,Fashion,Shirt,New,Net Banking,Delivered,Sneha,3,3,508.56,1525.68,No,0
18-12-2024,East,Bhubaneswar,Home,Lamp,Returning,Card,Shipped,Amit,2,2,2082.01,4164.02,No,0
27-11-2024,North,Chandigarh,Electronics,Laptop,Returning,Cash,Delivered,Priya,1,1,4122.12,4122.12,No,0
25-12-2025,North,Delhi,Electronics,Tablet,Returning,Cash,Pending,Amit,9,9,1015.19,9136.71,No,0
07-06-2024,East,Kolkata,Fashion,Jeans,Returning,Card,Delivered,Karan,7,7,3481.13,24367.91,No,0
24-01-2024,South,Bangalore,Home,Lamp,Returning,UPI,Delivered,Priya,3,3,4195.85,12587.55,No,0
07-02-2025,South,Bangalore,Sports,Ball,New,Card,Pending,Karan,4,4,1318.75,5275,Yes,1758.75
30-05-2025,North,Delhi,Sports,Ball,Returning,Card,Delivered,Amit,2,2,3574.72,7149.44,Yes,1638.23
29-12-2024,North,Delhi,Fashion,Shoes,Returning,UPI,Shipped,Sneha,3,3,4481.49,13444.47,No,0
16-01-2025,North,Chandigarh,Groceries,Rice,New,UPI,Pending,Amit,4,4,4102.29,16409.16,No,0
15-06-2025,North,Chandigarh,Electronics,Laptop,Returning,Cash,Pending,Rohit,9,9,3532.23,31790.07,No,0
31-05-2024,East,Bhubaneswar,Groceries,Oil,New,UPI,Shipped,Amit,4,4,1979.06,7916.24,No,0
15-07-2025,North,Chandigarh,Groceries,Oil,Returning,UPI,Delivered,Sneha,9,9,1493.01,13437.09,No,0
19-11-2025,West,Mumbai,Groceries,Milk,New,Card,Pending,Karan,9,9,2325.65,20930.85,No,0
30-08-2025,South,Chennai,Home,Lamp,New,Cash,Shipped,Rohit,2,2,4984.36,9968.72,No,0
08-09-2025,North,Chandigarh,Home,Table,New,Card,Shipped,Sneha,4,4,1403.5,5614,No,0
23-02-2025,West,Pune,Sports,Ball,Returning,Card,Pending,Karan,9,9,837.99,7541.91,No,0
06-09-2024,North,Delhi,Fashion,Jeans,New,UPI,Delivered,Priya,9,9,3472.27,31250.43,No,0
26-04-2024,East,Bhubaneswar,Home,Chair,Returning,Net Banking,Delivered,Priya,1,1,763.92,763.92,No,0
26-05-2025,East,Kolkata,Home,Table,New,Net Banking,Shipped,Rohit,5,5,2683.55,13417.75,No,0
31-07-2025,South,Bangalore,Groceries,Rice,Returning,Net Banking,Pending,Karan,7,7,1436.69,10056.83,No,0
30-11-2024,East,Bhubaneswar,Home,Lamp,New,Cash,Shipped,Rohit,1,1,2330.11,2330.11,No,0
21-02-2025,North,Delhi,Sports,Bat,New,UPI,Delivered,Rohit,9,9,4722.22,42499.98,No,0
21-10-2024,South,Bangalore,Electronics,Tablet,Returning,UPI,Shipped,Rohit,8,8,2305.25,18442,No,0
05-01-2025,North,Chandigarh,Fashion,Shirt,Returning,Cash,Shipped,Sneha,8,8,2538.07,20304.56,No,0
04-07-2024,West,Mumbai,Sports,Shoes,Returning,Net Banking,Pending,Karan,3,3,2656.54,7969.62,Yes,1717.91
02-09-2024,South,Bangalore,Sports,Shoes,New,Card,Shipped,Priya,5,5,2568.09,12840.45,No,0
28-09-2025,West,Pune,Home,Table,Returning,Cash,Delivered,Priya,1,1,2827.88,2827.88,No,0
24-09-2024,East,Kolkata,Fashion,Jeans,New,Card,Delivered,Karan,7,7,1363.27,9542.89,No,0
04-10-2025,South,Chennai,Groceries,Rice,Returning,Net Banking,Delivered,Priya,2,2,3275.7,6551.4,Yes,4737.94
24-08-2024,East,Bhubaneswar,Home,Chair,Returning,UPI,Delivered,Rohit,6,6,1618.25,9709.5,No,0
13-06-2025,West,Mumbai,Fashion,Shirt,New,UPI,Delivered,Rohit,9,9,4623.8,41614.2,No,0
05-07-2025,East,Bhubaneswar,Fashion,Shoes,New,UPI,Delivered,Priya,1,1,311.53,311.53,No,0
21-01-2024,North,Delhi,Electronics,Tablet,New,UPI,Shipped,Amit,5,5,4194.3,20971.5,Yes,8164.34
03-06-2025,West,Mumbai,Electronics,Phone,Returning,Net Banking,Delivered,Karan,1,1,4841.93,4841.93,No,0
09-04-2024,South,Bangalore,Fashion,Shoes,Returning,Card,Shipped,Priya,7,7,3105.67,21739.69,No,0
22-04-2025,East,Kolkata,Sports,Bat,New,Cash,Pending,Amit,7,7,238.14,1666.98,No,0
21-08-2025,South,Chennai,Sports,Bat,New,Cash,Pending,Karan,7,7,3647.55,25532.85,No,0
24-10-2024,West,Pune,Sports,Shoes,New,UPI,Delivered,Rohit,3,3,2099.4,6298.2,No,0
09-06-2025,East,Bhubaneswar,Electronics,Tablet,New,Card,Delivered,Sneha,4,4,3959.62,15838.48,No,0
29-11-2024,South,Chennai,Groceries,Rice,Returning,Net Banking,Shipped,Priya,9,9,152.91,1376.19,No,0
02-01-2024,East,Bhubaneswar,Electronics,Tablet,New,Net Banking,Delivered,Karan,7,7,4546.57,31825.99,No,0
09-01-2025,East,Bhubaneswar,Home,Table,Returning,Net Banking,Delivered,Priya,6,6,4409.37,26456.22,No,0
19-10-2024,West,Mumbai,Electronics,Laptop,New,UPI,Pending,Priya,1,1,445.26,445.26,No,0
06-07-2025,West,Mumbai,Fashion,Shoes,Returning,Cash,Pending,Sneha,2,2,4731.1,9462.2,No,0
13-11-2024,North,Delhi,Electronics,Phone,Returning,Cash,Pending,Rohit,8,8,3389.39,27115.12,No,0
16-05-2025,West,Pune,Sports,Ball,New,Cash,Delivered,Karan,6,6,3718.84,22313.04,No,0
15-01-2025,South,Chennai,Fashion,Shirt,New,Net Banking,Pending,Rohit,9,9,4922.18,44299.62,No,0
14-09-2025,East,Kolkata,Sports,Shoes,Returning,UPI,Delivered,Sneha,3,3,3315.39,9946.17,No,0
14-01-2024,South,Chennai,Electronics,Tablet,New,Cash,Pending,Karan,4,4,327.37,1309.48,No,0
18-05-2025,West,Mumbai,Home,Lamp,New,Net Banking,Shipped,Amit,8,8,4466.88,35735.04,No,0
18-08-2024,East,Kolkata,Groceries,Rice,Returning,Card,Shipped,Amit,5,5,3127.28,15636.4,No,0
24-03-2024,North,Delhi,Groceries,Milk,New,Net Banking,Shipped,Karan,1,1,1272.37,1272.37,No,0
09-05-2024,West,Pune,Electronics,Tablet,New,Net Banking,Pending,Karan,2,2,1424.71,2849.42,No,0
24-05-2024,North,Chandigarh,Electronics,Laptop,Returning,Card,Pending,Karan,6,6,1640.73,9844.38,No,0
28-01-2024,East,Kolkata,Groceries,Milk,New,Card,Pending,Priya,2,2,443.5,887,No,0
06-03-2024,East,Kolkata,Electronics,Phone,New,Net Banking,Delivered,Karan,7,7,2248.69,15740.83,No,0
11-06-2024,North,Chandigarh,Electronics,Phone,Returning,UPI,Shipped,Priya,5,5,4312.76,21563.8,No,0
16-08-2024,South,Bangalore,Sports,Bat,New,UPI,Shipped,Sneha,8,8,4534.31,36274.48,No,0
17-09-2024,North,Delhi,Sports,Ball,Returning,Card,Shipped,Amit,3,3,1953.9,5861.7,No,0
24-03-2025,North,Delhi,Groceries,Rice,New,Net Banking,Pending,Karan,3,3,594.64,1783.92,No,0
27-02-2025,South,Bangalore,Fashion,Jeans,New,Cash,Shipped,Amit,8,8,2334.89,18679.12,No,0
04-04-2025,North,Chandigarh,Electronics,Laptop,Returning,Cash,Shipped,Sneha,1,1,4909.09,4909.09,No,0
06-11-2025,East,Bhubaneswar,Home,Lamp,Returning,Net Banking,Shipped,Karan,4,4,1217.69,4870.76,No,0
27-10-2024,East,Kolkata,Fashion,Jeans,Returning,Card,Pending,Priya,2,2,1961.63,3923.26,No,0
29-10-2024,North,Delhi,Groceries,Milk,New,Card,Pending,Rohit,8,8,2843.46,22747.68,No,0
13-10-2024,East,Kolkata,Groceries,Oil,New,Net Banking,Shipped,Rohit,6,6,3811.99,22871.94,No,0
29-01-2025,West,Mumbai,Electronics,Phone,Returning,Card,Delivered,Priya,3,3,2754.63,8263.89,No,0
10-01-2024,North,Chandigarh,Fashion,Shoes,Returning,Cash,Shipped,Karan,3,3,2380.98,7142.94,No,0
07-12-2025,South,Bangalore,Sports,Ball,New,Card,Delivered,Karan,3,3,1908.19,5724.57,No,0
21-09-2025,West,Mumbai,Home,Chair,New,Net Banking,Shipped,Karan,6,6,651.79,3910.74,No,0
26-09-2024,West,Mumbai,Home,Table,New,Cash,Delivered,Karan,5,5,1338.55,6692.75,No,0
14-08-2025,West,Mumbai,Electronics,Phone,New,Net Banking,Shipped,Sneha,4,4,3993.85,15975.4,No,0
27-08-2025,South,Bangalore,Electronics,Phone,New,UPI,Delivered,Priya,9,9,4373.59,39362.31,Yes,34772.92
26-12-2024,East,Bhubaneswar,Electronics,Tablet,Returning,Net Banking,Delivered,Karan,9,9,3097.11,27873.99,No,0
13-09-2024,East,Bhubaneswar,Home,Lamp,New,UPI,Delivered,Rohit,9,9,595.7,5361.3,Yes,3425.37
12-05-2024,East,Bhubaneswar,Sports,Bat,Returning,Cash,Shipped,Karan,6,6,1350.39,8102.34,No,0
02-10-2024,West,Pune,Groceries,Rice,New,Net Banking,Shipped,Karan,4,4,2890.43,11561.72,No,0
13-11-2025,East,Bhubaneswar,Sports,Shoes,New,UPI,Pending,Rohit,1,1,2267.73,2267.73,Yes,1440.24
27-05-2025,West,Mumbai,Home,Chair,New,Card,Pending,Rohit,9,9,3104.53,27940.77,No,0
08-11-2024,South,Chennai,Fashion,Shirt,Returning,Net Banking,Shipped,Priya,9,9,2226.84,20041.56,No,0
29-07-2025,South,Bangalore,Fashion,Shoes,Returning,UPI,Pending,Sneha,7,7,3039.44,21276.08,No,0
10-10-2024,North,Delhi,Sports,Bat,New,Net Banking,Shipped,Amit,5,5,330.6,1653,No,0
30-04-2024,South,Chennai,Fashion,Shoes,Returning,Net Banking,Delivered,Karan,1,1,4080.83,4080.83,No,0
16-04-2024,North,Chandigarh,Sports,Bat,New,Cash,Delivered,Sneha,1,1,4182.73,4182.73,No,0
17-11-2025,West,Mumbai,Groceries,Milk,Returning,Cash,Delivered,Sneha,1,1,347.49,347.49,Yes,269.76
22-07-2024,West,Pune,Electronics,Tablet,New,Cash,Pending,Karan,9,9,1355.83,12202.47,No,0
13-06-2024,West,Pune,Fashion,Shoes,New,Card,Shipped,Amit,6,6,2103.09,12618.54,No,0
31-10-2024,North,Chandigarh,Electronics,Phone,New,Cash,Shipped,Rohit,6,6,490.3,2941.8,Yes,1642.59
11-05-2025,North,Chandigarh,Electronics,Tablet,Returning,Cash,Delivered,Priya,5,5,718.15,3590.75,No,0
23-09-2025,East,Kolkata,Electronics,Laptop,New,UPI,Delivered,Sneha,7,7,245.71,1719.97,Yes,1251.96
09-07-2025,West,Mumbai,Groceries,Rice,New,Card,Delivered,Rohit,5,5,563.33,2816.65,No,0
04-06-2024,North,Delhi,Fashion,Jeans,Returning,Net Banking,Delivered,Karan,1,1,2894.53,2894.53,Yes,904.25
01-01-2025,West,Pune,Sports,Shoes,New,UPI,Shipped,Rohit,1,1,2684.73,2684.73,No,0
19-12-2025,East,Kolkata,Fashion,Shoes,Returning,UPI,Pending,Sneha,9,9,2769.92,24929.28,No,0
11-09-2025,North,Delhi,Home,Table,New,Net Banking,Delivered,Sneha,8,8,4228.07,33824.56,No,0
07-09-2024,North,Delhi,Sports,Bat,New,Cash,Pending,Amit,6,6,620.04,3720.24,No,0
29-11-2024,South,Chennai,Groceries,Rice,Returning,UPI,Pending,Amit,3,3,876.75,2630.25,No,0
03-10-2025,West,Mumbai,Electronics,Phone,New,Card,Delivered,Karan,2,2,3232.99,6465.98,No,0
25-05-2025,North,Chandigarh,Groceries,Milk,Returning,UPI,Shipped,Sneha,4,4,1930.35,7721.4,No,0
19-10-2024,West,Mumbai,Fashion,Jeans,New,UPI,Pending,Sneha,4,4,1357.73,5430.92,No,0
20-01-2024,South,Bangalore,Groceries,Oil,Returning,UPI,Pending,Sneha,2,2,3967.52,7935.04,Yes,7724.7
08-10-2024,West,Pune,Electronics,Tablet,Returning,UPI,Shipped,Amit,1,1,1586.08,1586.08,No,0
01-01-2024,South,Chennai,Electronics,Laptop,Returning,Net Banking,Shipped,Sneha,6,6,3375.67,20254.02,No,0
28-04-2024,South,Chennai,Groceries,Milk,New,Card,Shipped,Priya,2,2,2269.41,4538.82,No,0
04-02-2024,South,Chennai,Electronics,Tablet,Returning,Net Banking,Shipped,Sneha,6,6,1239.58,7437.48,No,0
16-07-2024,North,Delhi,Fashion,Shoes,Returning,Cash,Shipped,Sneha,3,3,1049.57,3148.71,No,0
29-04-2025,West,Pune,Fashion,Shirt,New,Cash,Shipped,Karan,9,9,1023.09,9207.81,Yes,2436.08
28-02-2024,East,Bhubaneswar,Groceries,Milk,New,Net Banking,Pending,Karan,5,5,1246.88,6234.4,Yes,2586.03
09-06-2024,West,Pune,Home,Table,New,Cash,Delivered,Karan,7,7,4806.79,33647.53,No,0
21-11-2025,East,Bhubaneswar,Home,Table,Returning,Card,Shipped,Priya,4,4,2041.76,8167.04,No,0
